,Players,Team,Location,Opponent,Opponent Conference,Power,Top 25,,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,OPP ACTIVE VALUE,OPP HISTORICAL VALUE,TEAM ACTIVE VALUE,TEAM HISTORICAL VALUE,Doubles,Double Doube,Triple Double,0-3+ FG,Perfect 2 FG min 3,Perfect 3 FG min 3,Points Leader,Def Reb Leader,Off Reb Leader,Steal Leader,Assist Leader,Foul Trouble,20+ minutes,20+ points,SM,Line,Clutch ,Overtime,Attendance,Player Points,Top 7,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,Player Name
Team:,,,,,,,,,Sum:,Sum:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sum:,,,,,,,,,,,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Count (Unique):
Norfolk St.,,,,,,,,,15,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,15,482,67,122,12,28,50,68,13,59,30,16,31,34,196,8
,Brian Moore Jr.,Norfolk St.,AWAY,William & Mary,CAA,0,0,Starter,1,34,12,19,0,2,7,7,0,6,2,0,1,1,31,0,10.973,0,39.633,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-11,1.5,0,0,2210,0,TRUE,1,34,12,19,0,2,7,7,0,6,2,0,1,1,31,Brian Moore Jr.
,Brian Moore Jr.,Norfolk St.,AWAY,Hampton,CAA,0,0,Starter,1,35,7,10,2,3,4,6,0,1,3,2,2,0,20,0,10.548,0,39.633,1,0,0,0,0,0,1,0,0,0,0,0,1,1,9,-2.5,0,0,"6,539",0,TRUE,1,35,7,10,2,3,4,6,0,1,3,2,2,0,20,Brian Moore Jr.
,Brian Moore Jr.,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Starter,1,18,5,7,0,0,7,7,0,0,1,0,1,3,17,0,39.084,0,39.633,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2.5,0,0,"3,170",0,TRUE,1,18,5,7,0,0,7,7,0,0,1,0,1,3,17,Brian Moore Jr.
,Christian Ings,Norfolk St.,AWAY,William & Mary,CAA,0,0,Starter,1,22,3,9,0,1,3,7,1,2,2,3,4,4,9,0,10.973,0,39.633,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-11,1.5,0,0,2210,0,TRUE,1,22,3,9,0,1,3,7,1,2,2,3,4,4,9,Christian Ings
,Christian Ings,Norfolk St.,AWAY,Hampton,CAA,0,0,Starter,1,33,4,8,2,3,6,7,1,2,7,0,1,1,16,0,10.548,0,39.633,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,-2.5,0,0,"6,539",0,TRUE,1,33,4,8,2,3,6,7,1,2,7,0,1,1,16,Christian Ings
,Christian Ings,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Starter,1,27,7,11,2,3,6,10,0,5,1,1,2,1,22,0,39.084,0,39.633,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14,2.5,0,0,"3,170",0,TRUE,1,27,7,11,2,3,6,10,0,5,1,1,2,1,22,Christian Ings
,Dramane Camara,Norfolk St.,AWAY,William & Mary,CAA,0,0,Bench,0,8,1,3,0,2,0,0,0,0,0,1,1,0,2,0,10.973,0,39.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,1.5,0,0,2210,0,FALSE, , , , , , , , , , , , , , , , 
,Dramane Camara,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Bench,0,15,0,2,0,2,2,2,0,2,2,1,0,3,2,0,39.084,0,39.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.5,0,0,"3,170",0,FALSE, , , , , , , , , , , , , , , , 
,Jalen Myers,Norfolk St.,AWAY,Hampton,CAA,0,0,Starter,1,33,4,7,2,5,2,2,1,5,0,0,1,1,12,0,10.548,0,39.633,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,-2.5,0,0,"6,539",0,TRUE,1,33,4,7,2,5,2,2,1,5,0,0,1,1,12,Jalen Myers
,Jalen Myers,Norfolk St.,AWAY,William & Mary,CAA,0,0,Bench,0,28,5,8,0,1,7,8,3,3,1,1,1,1,17,0,10.973,0,39.633,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-11,1.5,0,0,2210,0,TRUE,0,28,5,8,0,1,7,8,3,3,1,1,1,1,17,Jalen Myers
,Jalen Myers,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Bench,0,17,3,4,0,0,0,0,0,2,0,0,1,3,6,0,39.084,0,39.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.5,0,0,"3,170",0,TRUE,0,17,3,4,0,0,0,0,0,2,0,0,1,3,6,Jalen Myers
,Jaylani Darden,Norfolk St.,AWAY,Hampton,CAA,0,0,Starter,1,19,2,3,0,0,1,2,2,5,1,1,0,1,5,0,10.548,0,39.633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-2.5,0,0,"6,539",0,TRUE,1,19,2,3,0,0,1,2,2,5,1,1,0,1,5,Jaylani Darden
,Jaylani Darden,Norfolk St.,AWAY,William & Mary,CAA,0,0,Bench,0,16,2,4,0,0,0,0,2,4,2,0,1,1,4,0,10.973,0,39.633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-11,1.5,0,0,2210,0,TRUE,0,16,2,4,0,0,0,0,2,4,2,0,1,1,4,Jaylani Darden
,Jordan Leaks,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Bench,0,10,2,2,1,1,1,1,0,0,1,1,2,1,6,0,39.084,0,39.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.5,0,0,"3,170",0,FALSE, , , , , , , , , , , , , , , , 
,Kuluel Mading,Norfolk St.,AWAY,William & Mary,CAA,0,0,Starter,1,14,0,1,0,0,0,0,1,2,0,0,1,1,0,0,10.973,0,39.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,1.5,0,0,2210,0,TRUE,1,14,0,1,0,0,0,0,1,2,0,0,1,1,0,Kuluel Mading
,Kuluel Mading,Norfolk St.,AWAY,Hampton,CAA,0,0,Starter,1,21,2,6,1,3,0,0,0,2,1,0,3,0,5,0,10.548,0,39.633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,-2.5,0,0,"6,539",0,TRUE,1,21,2,6,1,3,0,0,0,2,1,0,3,0,5,Kuluel Mading
,Kuluel Mading,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Starter,1,32,3,3,1,1,2,5,0,6,2,0,2,3,9,0,39.084,0,39.633,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,2.5,0,0,"3,170",0,TRUE,1,32,3,3,1,1,2,5,0,6,2,0,2,3,9,Kuluel Mading
,Terrance Jones,Norfolk St.,AWAY,William & Mary,CAA,0,0,Starter,1,23,2,4,1,2,1,1,0,2,2,2,0,0,6,0,10.973,0,39.633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-11,1.5,0,0,2210,0,TRUE,1,23,2,4,1,2,1,1,0,2,2,2,0,0,6,Terrance Jones
,Terrance Jones,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Starter,1,34,4,7,1,2,2,2,0,4,1,2,1,2,11,0,39.084,0,39.633,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2.5,0,0,"3,170",0,TRUE,1,34,4,7,1,2,2,2,0,4,1,2,1,2,11,Terrance Jones
,Terrance Jones,Norfolk St.,AWAY,Hampton,CAA,0,0,Bench,0,16,1,5,0,2,1,2,0,0,1,3,3,3,3,0,10.548,0,39.633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,-2.5,0,0,"6,539",0,TRUE,0,16,1,5,0,2,1,2,0,0,1,3,3,3,3,Terrance Jones
,Tyrel Bladen,Norfolk St.,AWAY,William & Mary,CAA,0,0,Starter,1,19,0,2,0,0,0,0,0,0,0,1,3,4,0,0,10.973,0,39.633,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-11,1.5,0,0,2210,0,TRUE,1,19,0,2,0,0,0,0,0,0,0,1,3,4,0,Tyrel Bladen
,Tyrel Bladen,Norfolk St.,HOME,James Madison,Sun Belt,0,0,Starter,1,16,0,1,0,0,0,0,0,3,2,0,2,4,0,0,39.084,0,39.633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2.5,0,0,"3,170",0,TRUE,1,16,0,1,0,0,0,0,0,3,2,0,2,4,0,Tyrel Bladen
,Tyrel Bladen,Norfolk St.,AWAY,Hampton,CAA,0,0,Bench,0,25,1,3,0,0,1,2,2,5,1,0,1,0,3,0,10.548,0,39.633,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,-2.5,0,0,"6,539",0,TRUE,0,25,1,3,0,0,1,2,2,5,1,0,1,0,3,Tyrel Bladen
North Alabama,,,,,,,,,15,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,15,518,85,179,28,71,32,52,30,61,40,30,25,33,230,8
,Blake Floyd,North Alabama,AWAY,Air Force,Mountain West,0,,Bench,0,13,0,3,0,1,0,0,0,1,0,0,0,1,0,,10.946,,14.617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,5.5,0,0,1212,0,FALSE, , , , , , , , , , , , , , , , 
,Canin Jefferson,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Bench,0,15,5,5,2,2,0,0,0,2,0,0,0,2,12,0,7.916,0,14.617,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,-8.5,0,0,"2,212",0,FALSE, , , , , , , , , , , , , , , , 
,Canin Jefferson,North Alabama,HOME,Samford,Southern,0,0,Bench,0,34,4,13,1,6,3,4,1,3,4,2,1,1,12,0,32.348,0,14.617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1.5,1,1,"2,732",0,FALSE, , , , , , , , , , , , , , , , 
,Corneilous Williams,North Alabama,AWAY,Air Force,Mountain West,0,,Starter,1,15,3,3,0,0,2,2,1,3,0,0,1,4,8,,10.946,,14.617,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,5.5,0,0,1212,0,TRUE,1,15,3,3,0,0,2,2,1,3,0,0,1,4,8,Corneilous Williams
,Corneilous Williams,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Starter,1,35,4,8,0,0,2,2,5,5,0,1,2,2,10,0,7.916,0,14.617,2,1,0,0,0,0,0,0,1,0,0,0,1,0,18,-8.5,0,0,"2,212",0,TRUE,1,35,4,8,0,0,2,2,5,5,0,1,2,2,10,Corneilous Williams
,Corneilous Williams,North Alabama,HOME,Samford,Southern,0,0,Starter,1,40,7,9,0,0,3,10,9,7,0,3,1,3,17,0,32.348,0,14.617,2,1,0,0,0,0,0,1,1,0,0,0,1,0,-1,1.5,1,1,"2,732",0,TRUE,1,40,7,9,0,0,3,10,9,7,0,3,1,3,17,Corneilous Williams
,Dallas Howell,North Alabama,AWAY,Air Force,Mountain West,0,,Starter,1,26,6,9,5,8,0,2,1,4,0,0,0,0,17,,10.946,,14.617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5.5,0,0,1212,0,TRUE,1,26,6,9,5,8,0,2,1,4,0,0,0,0,17,Dallas Howell
,Dallas Howell,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Starter,1,27,4,11,1,6,1,2,0,1,2,1,1,2,10,0,7.916,0,14.617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,-8.5,0,0,"2,212",0,TRUE,1,27,4,11,1,6,1,2,0,1,2,1,1,2,10,Dallas Howell
,Daniel Ortiz,North Alabama,HOME,Samford,Southern,0,0,Starter,1,14,1,6,1,3,0,0,0,1,0,0,1,1,3,0,32.348,0,14.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1.5,1,1,"2,732",0,TRUE,1,14,1,6,1,3,0,0,0,1,0,0,1,1,3,Daniel Ortiz
,Daniel Ortiz,North Alabama,AWAY,Air Force,Mountain West,0,,Bench,0,23,4,15,4,12,0,0,0,1,2,2,0,1,12,,10.946,,14.617,1,0,0,0,0,0,0,0,0,1,0,0,1,0,16,5.5,0,0,1212,0,TRUE,0,23,4,15,4,12,0,0,0,1,2,2,0,1,12,Daniel Ortiz
,Daniel Ortiz,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Bench,0,23,3,7,1,3,0,1,0,1,1,1,2,1,7,0,7.916,0,14.617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,-8.5,0,0,"2,212",0,TRUE,0,23,3,7,1,3,0,1,0,1,1,1,2,1,7,Daniel Ortiz
,Donte Bacchus,North Alabama,AWAY,Air Force,Mountain West,0,,Bench,0,15,2,3,1,1,0,2,0,3,0,0,0,1,5,,10.946,,14.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,0,0,1212,0,TRUE,0,15,2,3,1,1,0,2,0,3,0,0,0,1,5,Donte Bacchus
,Donte Bacchus,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Bench,0,17,3,6,0,1,4,4,1,2,1,0,0,1,10,0,7.916,0,14.617,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,-8.5,0,0,"2,212",0,TRUE,0,17,3,6,0,1,4,4,1,2,1,0,0,1,10,Donte Bacchus
,Donte Bacchus,North Alabama,HOME,Samford,Southern,0,0,Bench,0,30,1,6,0,0,4,4,4,6,1,0,1,2,6,0,32.348,0,14.617,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1.5,1,1,"2,732",0,TRUE,0,30,1,6,0,0,4,4,4,6,1,0,1,2,6,Donte Bacchus
,Israel Jenrette,North Alabama,AWAY,Air Force,Mountain West,0,,Bench,0,8,0,0,0,0,1,2,1,2,0,0,0,5,1,,10.946,,14.617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,5.5,0,0,1212,0,FALSE, , , , , , , , , , , , , , , , 
,Jacari Lane,North Alabama,AWAY,Air Force,Mountain West,0,,Starter,1,32,9,15,5,6,1,1,0,3,6,1,2,1,24,,10.946,,14.617,1,0,0,0,0,0,0,0,0,0,1,0,1,1,16,5.5,0,0,1212,0,TRUE,1,32,9,15,5,6,1,1,0,3,6,1,2,1,24,Jacari Lane
,Jacari Lane,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Starter,1,29,9,18,3,8,1,1,0,2,4,4,1,0,22,0,7.916,0,14.617,1,0,0,0,0,0,0,0,0,0,1,0,1,1,18,-8.5,0,0,"2,212",0,TRUE,1,29,9,18,3,8,1,1,0,2,4,4,1,0,22,Jacari Lane
,Jacari Lane,North Alabama,HOME,Samford,Southern,0,0,Starter,1,43,10,24,4,10,8,10,0,3,6,5,6,3,32,0,32.348,0,14.617,1,0,0,0,0,0,1,0,0,1,0,0,1,1,-1,1.5,1,1,"2,732",0,TRUE,1,43,10,24,4,10,8,10,0,3,6,5,6,3,32,Jacari Lane
,Jamal Albritton,North Alabama,AWAY,Air Force,Mountain West,0,,Bench,0,17,0,2,0,0,0,0,0,2,0,0,1,3,0,,10.946,,14.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,0,0,1212,0,FALSE, , , , , , , , , , , , , , , , 
,Taye Fields,North Alabama,AWAY,Air Force,Mountain West,0,,Starter,1,19,0,3,0,1,0,0,0,4,2,2,0,1,0,,10.946,,14.617,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,5.5,0,0,1212,0,TRUE,1,19,0,3,0,1,0,0,0,4,2,2,0,1,0,Taye Fields
,Taye Fields,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Starter,1,25,2,5,0,1,2,3,4,6,4,2,2,3,6,0,7.916,0,14.617,1,0,0,0,0,0,0,0,0,0,1,0,1,0,18,-8.5,0,0,"2,212",0,TRUE,1,25,2,5,0,1,2,3,4,6,4,2,2,3,6,Taye Fields
,Taye Fields,North Alabama,HOME,Samford,Southern,0,0,Starter,1,21,5,5,0,0,3,6,1,3,5,0,2,2,13,0,32.348,0,14.617,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1.5,1,1,"2,732",0,TRUE,1,21,5,5,0,0,3,6,1,3,5,0,2,2,13,Taye Fields
,Will Soucie,North Alabama,AWAY,Air Force,Mountain West,0,,Starter,1,25,3,5,0,0,0,0,1,3,2,1,1,1,6,,10.946,,14.617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5.5,0,0,1212,0,TRUE,1,25,3,5,0,0,0,0,1,3,2,1,1,1,6,Will Soucie
,Will Soucie,North Alabama,HOME,Tennessee Martin,Ohio Valley,0,0,Starter,1,23,4,10,2,7,0,0,1,1,1,5,1,0,10,0,7.916,0,14.617,1,0,0,0,0,0,0,0,0,1,0,0,1,0,18,-8.5,0,0,"2,212",0,TRUE,1,23,4,10,2,7,0,0,1,1,1,5,1,0,10,Will Soucie
,Will Soucie,North Alabama,HOME,Samford,Southern,0,0,Starter,1,36,5,11,1,4,1,2,2,2,3,2,1,4,12,0,32.348,0,14.617,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1.5,1,1,"2,732",0,TRUE,1,36,5,11,1,4,1,2,2,2,3,2,1,4,12,Will Soucie
North Carolina,,,,,,,,,15,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,15,518,81,173,23,67,62,74,24,79,50,20,18,36,247,9
,Cade Tyson,North Carolina,HOME,Elon,CAA,0,,Bench,0,16,1,6,0,3,0,0,1,1,0,0,0,2,2,,9.087,,56.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-27.5,0,0,"17,242",0,FALSE, , , , , , , , , , , , , , , , 
,Cade Tyson,North Carolina,HOME,American,Patriot,1,1,Bench,0,21,4,8,3,7,0,0,0,2,0,0,0,1,11,0,11.983,0,56.898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,-24.5,0,0,"19,555",0,TRUE,0,21,4,8,3,7,0,0,0,2,0,0,0,1,11,Cade Tyson
,Drake Powell,North Carolina,AWAY,Kansas,Big 12,0,,Bench,0,20,1,4,0,2,0,0,0,4,0,0,0,0,2,,63.89,,56.898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,7.5,1,0,"15,300",0,TRUE,0,20,1,4,0,2,0,0,0,4,0,0,0,0,2,Drake Powell
,Drake Powell,North Carolina,HOME,Elon,CAA,0,,Bench,0,17,2,8,1,2,0,0,0,2,2,1,0,1,5,,9.087,,56.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-27.5,0,0,"17,242",0,TRUE,0,17,2,8,1,2,0,0,0,2,2,1,0,1,5,Drake Powell
,Drake Powell,North Carolina,HOME,American,Patriot,1,1,Bench,0,26,2,5,0,1,3,4,1,10,0,1,1,2,7,0,11.983,0,56.898,1,0,0,0,0,0,0,1,0,0,0,0,1,0,52,-24.5,0,0,"19,555",0,TRUE,0,26,2,5,0,1,3,4,1,10,0,1,1,2,7,Drake Powell
,Elliot Cadeau,North Carolina,AWAY,Kansas,Big 12,0,,Starter,1,33,3,11,0,3,6,6,0,2,7,1,2,3,12,,63.89,,56.898,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-3,7.5,1,0,"15,300",0,TRUE,1,33,3,11,0,3,6,6,0,2,7,1,2,3,12,Elliot Cadeau
,Elliot Cadeau,North Carolina,HOME,Elon,CAA,0,,Starter,1,32,4,7,3,4,6,8,1,3,8,3,3,1,17,,9.087,,56.898,1,0,0,0,0,0,0,0,0,1,1,0,1,0,14,-27.5,0,0,"17,242",0,TRUE,1,32,4,7,3,4,6,8,1,3,8,3,3,1,17,Elliot Cadeau
,Elliot Cadeau,North Carolina,HOME,American,Patriot,1,1,Starter,1,29,6,9,1,3,5,9,2,1,8,4,1,1,18,0,11.983,0,56.898,0,0,0,0,0,0,0,0,1,1,1,0,1,0,52,-24.5,0,0,"19,555",0,TRUE,1,29,6,9,1,3,5,9,2,1,8,4,1,1,18,Elliot Cadeau
,Ian Jackson,North Carolina,AWAY,Kansas,Big 12,0,,Bench,0,15,3,4,2,2,2,2,1,1,1,0,1,1,10,,63.89,,56.898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,7.5,1,0,"15,300",0,FALSE, , , , , , , , , , , , , , , , 
,Ian Jackson,North Carolina,HOME,Elon,CAA,0,,Bench,0,12,2,7,1,4,0,0,1,0,0,0,0,0,5,,9.087,,56.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-27.5,0,0,"17,242",0,FALSE, , , , , , , , , , , , , , , , 
,Jae'Lyn Withers,North Carolina,AWAY,Kansas,Big 12,0,,Starter,1,24,4,6,3,5,0,0,0,9,0,1,1,3,11,,63.89,,56.898,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-3,7.5,1,0,"15,300",0,TRUE,1,24,4,6,3,5,0,0,0,9,0,1,1,3,11,Jae'Lyn Withers
,Jae'Lyn Withers,North Carolina,HOME,Elon,CAA,0,,Starter,1,22,4,10,2,3,0,0,4,6,1,1,1,2,10,,9.087,,56.898,2,1,0,0,0,0,0,1,1,0,0,0,1,0,14,-27.5,0,0,"17,242",0,TRUE,1,22,4,10,2,3,0,0,4,6,1,1,1,2,10,Jae'Lyn Withers
,Jae'Lyn Withers,North Carolina,HOME,American,Patriot,1,1,Starter,1,21,2,3,0,1,3,3,1,6,4,0,0,0,7,0,11.983,0,56.898,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,-24.5,0,0,"19,555",0,TRUE,1,21,2,3,0,1,3,3,1,6,4,0,0,0,7,Jae'Lyn Withers
,Jalen Washington,North Carolina,AWAY,Kansas,Big 12,0,,Starter,1,18,3,5,0,1,1,2,3,6,1,0,1,4,7,,63.89,,56.898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,7.5,1,0,"15,300",0,TRUE,1,18,3,5,0,1,1,2,3,6,1,0,1,4,7,Jalen Washington
,Jalen Washington,North Carolina,HOME,Elon,CAA,0,,Starter,1,21,4,7,0,1,0,0,2,2,1,1,1,3,8,,9.087,,56.898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,-27.5,0,0,"17,242",0,TRUE,1,21,4,7,0,1,0,0,2,2,1,1,1,3,8,Jalen Washington
,Jalen Washington,North Carolina,HOME,American,Patriot,1,1,Starter,1,18,6,6,0,0,6,7,2,1,0,0,1,1,18,0,11.983,0,56.898,0,0,0,0,1,0,0,0,1,0,0,0,0,0,52,-24.5,0,0,"19,555",0,TRUE,1,18,6,6,0,0,6,7,2,1,0,0,1,1,18,Jalen Washington
,RJ Davis,North Carolina,AWAY,Kansas,Big 12,0,,Starter,1,37,3,15,1,7,9,11,0,1,4,0,1,0,16,,63.89,,56.898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,7.5,1,0,"15,300",0,TRUE,1,37,3,15,1,7,9,11,0,1,4,0,1,0,16,RJ Davis
,RJ Davis,North Carolina,HOME,Elon,CAA,0,,Starter,1,33,7,19,3,11,7,7,2,5,7,2,0,1,24,,9.087,,56.898,1,0,0,0,0,1,1,0,0,0,0,0,1,1,14,-27.5,0,0,"17,242",0,TRUE,1,33,7,19,3,11,7,7,2,5,7,2,0,1,24,RJ Davis
,RJ Davis,North Carolina,HOME,American,Patriot,1,1,Starter,1,26,5,13,1,7,2,2,0,3,3,1,1,2,13,0,11.983,0,56.898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,-24.5,0,0,"19,555",0,TRUE,1,26,5,13,1,7,2,2,0,3,3,1,1,2,13,RJ Davis
,Seth Trimble,North Carolina,AWAY,Kansas,Big 12,0,,Starter,1,33,5,11,1,3,8,8,1,3,0,0,1,1,19,,63.89,,56.898,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-3,7.5,1,0,"15,300",0,TRUE,1,33,5,11,1,3,8,8,1,3,0,0,1,1,19,Seth Trimble
,Seth Trimble,North Carolina,HOME,Elon,CAA,0,,Starter,1,30,6,12,3,4,0,1,0,2,3,2,1,1,15,,9.087,,56.898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,-27.5,0,0,"17,242",0,TRUE,1,30,6,12,3,4,0,1,0,2,3,2,1,1,15,Seth Trimble
,Seth Trimble,North Carolina,HOME,American,Patriot,1,1,Starter,1,26,4,6,1,2,4,4,0,6,1,1,1,2,13,0,11.983,0,56.898,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,-24.5,0,0,"19,555",0,TRUE,1,26,4,6,1,2,4,4,0,6,1,1,1,2,13,Seth Trimble
,Ty Claude,North Carolina,HOME,American,Patriot,1,1,Bench,0,5,2,2,0,0,3,3,0,2,0,0,0,0,7,0,11.983,0,56.898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,-24.5,0,0,"19,555",0,FALSE, , , , , , , , , , , , , , , , 
,Ven-Allen Lubin,North Carolina,AWAY,Kansas,Big 12,0,,Bench,0,14,4,4,0,0,2,2,1,2,0,0,1,5,10,,63.89,,56.898,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-3,7.5,1,0,"15,300",0,TRUE,0,14,4,4,0,0,2,2,1,2,0,0,1,5,10,Ven-Allen Lubin
,Ven-Allen Lubin,North Carolina,HOME,Elon,CAA,0,,Bench,0,17,2,4,0,0,0,0,4,3,0,1,0,2,4,,9.087,,56.898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,-27.5,0,0,"17,242",0,TRUE,0,17,2,4,0,0,0,0,4,3,0,1,0,2,4,Ven-Allen Lubin
,Ven-Allen Lubin,North Carolina,HOME,American,Patriot,1,1,Bench,0,17,3,5,0,0,2,2,1,4,0,1,0,0,8,0,11.983,0,56.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-24.5,0,0,"19,555",0,FALSE, , , , , , , , , , , , , , , , 
North Carolina A&T,,,,,,,,,15,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,15,575,80,185,23,64,41,52,11,60,25,29,29,48,224,8
,Bryson Ogletree,North Carolina A&T,AWAY,Wake Forest,ACC,1,,Bench,0,18,1,4,0,2,0,0,2,3,2,0,0,2,2,,14.322,,4.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,26.5,0,0,8829,0,FALSE, , , , , , , , , , , , , , , , 
,Camian Shell,North Carolina A&T,AWAY,Wake Forest,ACC,1,,Starter,1,33,1,5,1,4,4,4,0,1,3,3,1,3,7,,14.322,,4.181,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-16,26.5,0,0,8829,0,TRUE,1,33,1,5,1,4,4,4,0,1,3,3,1,3,7,Camian Shell
,Camian Shell,North Carolina A&T,AWAY,George Washington,A10,0,0,Starter,1,37,4,7,0,0,1,1,0,2,2,1,4,5,9,0,6.424,0,4.181,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-5,11.5,1,0,"1,598",0,TRUE,1,37,4,7,0,0,1,1,0,2,2,1,4,5,9,Camian Shell
,Camian Shell,North Carolina A&T,AWAY,The Citadel,Southern,0,0,Starter,1,40,3,3,0,0,6,7,0,3,3,0,1,3,12,0,7.827,0,4.181,1,0,0,0,1,0,0,0,0,0,1,0,1,0,9,3.5,1,0,913,0,TRUE,1,40,3,3,0,0,6,7,0,3,3,0,1,3,12,Camian Shell
,Efstratios Kalliontzis,North Carolina A&T,AWAY,George Washington,A10,0,0,Bench,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6.424,0,4.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,11.5,1,0,"1,598",0,FALSE, , , , , , , , , , , , , , , , 
